ID,LOSSAPPROVALID,REGISTNO,JIGOU,JIGOU_ID,BRAND_ID,BRAND_NAME,CATE_NAME,COMMON_NAME,COMMON_ID,POS_ID,POS_NAME,ORIGINALCODE,PARTSTANDARDCODE,CHANGFANGJIA,CHGCOMPSET,UNITPRICE,NEW_IS4S,DC,VERIFYFINALDATE,OPERATETIMEFORHIS
39813893,C2019210200340003838,RDDC320190000013812567,大连,2102,3742,东风日产,玛驰,后保险杠,10848,14,后保险杠,850221HM0H,1001,577.0,2,220.0,0,59,2019-04-20,2019-04-20
39813574,C2019210200340003935,RDDC320190000013829185,大连,2102,1083,上汽通用五菱,五菱之光/五菱扬光,尾灯（左）,14456,52,后照灯,24534415,102000,70.0,2,25.0,0,59,2019-04-08,2019-04-08
39813575,C2019210200340003935,RDDC320190000013829185,大连,2102,1083,上汽通用五菱,五菱之光/五菱扬光,后保险杠,10848,14,后保险杠,24518345,1001,129.0,2,55.0,0,59,2019-04-08,2019-04-08
39816847,C2019210211130000014,RDDG320190000013897665,大连,2102,3798,天津一汽丰田,卡罗拉,前保险杠,14812,20,前保险杠,5211902974,0,1230.0,1,922.5,0,59,2019-04-17,2019-04-17
39819866,C2019210200050000055,RDDG320190000013926236,大连,2102,2494,上汽通用别克,君越,后门饰条（右）,15497,17,后门组件,22974258,74000,135.0,1,108.0,0,59,2019-04-22,2019-04-22
39819867,C2019210200050000055,RDDG320190000013926236,大连,2102,2494,上汽通用别克,君越,前门饰条（右）,15536,24,前门组件,22974256,65005,167.0,1,133.6,0,59,2019-04-22,2019-04-22
39822422,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,空气滤清器进气管,11272,45,进气净化件,26683512,302042,47.0,1,47.0,1,59,2019-04-01,2019-04-02
39822423,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,后门窗框外饰板（左）,13435,17,后门组件,26266526,79009,9.0,1,9.0,1,59,2019-04-01,2019-04-02
39822424,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,后门密封条（左）,16212,17,后门组件,26204046,79006,65.0,1,65.0,1,59,2019-04-01,2019-04-02
39822425,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,后门（左）,14792,17,后门组件,90768250,75001,1430.0,1,1430.0,1,59,2019-04-01,2019-04-02
39822426,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,前门外拉手固定框（左）,13594,24,前门组件,90766902,69011,26.0,1,26.0,1,59,2019-04-01,2019-04-02
39822427,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,前门外拉手（左）,13592,24,前门组件,90925787,06B005,39.0,1,39.0,1,59,2019-04-01,2019-04-02
39822428,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,前门玻璃内压条（左）,13550,24,前门组件,9064231,67016,46.0,1,46.0,1,59,2019-04-01,2019-04-02
39822429,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,前门窗框外饰板（左）,13540,24,前门组件,26204496,06B013,39.0,1,39.0,1,59,2019-04-01,2019-04-02
39822430,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,倒车镜总成（左）,17350,18,后视镜组件,26209959,68000,260.0,1,260.0,1,59,2019-04-01,2019-04-02
39822431,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,前门密封条（左）,15530,24,前门组件,26204044,06B008,65.0,1,65.0,1,59,2019-04-01,2019-04-02
39822432,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,前门（左）,14850,24,前门组件,90768256,66000,1690.0,1,1690.0,1,59,2019-04-01,2019-04-02
39822433,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,引擎盖前密封条,18662,13,前仓盖组件,26204049,20009,4.0,1,4.0,1,59,2019-04-01,2019-04-02
39822434,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,前保险杠支架（右）,14956,20,前保险杠,26207530,71,10.0,1,10.0,1,59,2019-04-01,2019-04-02
39822435,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,前叶子板（右）,13658,26,前叶子板组件,26683668,40000,455.0,1,455.0,1,59,2019-04-01,2019-04-02
39822436,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,前大灯（右）,12280,54,前照灯,9063697,101000,650.0,1,650.0,1,59,2019-04-01,2019-04-02
39822437,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,前大灯（左）,14542,54,前照灯,9063696,100000,650.0,1,650.0,1,59,2019-04-01,2019-04-02
39822438,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,前保险杠泡沫内衬,11957,20,前保险杠,9066285,58,52.0,1,52.0,1,59,2019-04-01,2019-04-02
39822439,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,前雾灯罩（右）,12319,54,前照灯,26264614,101037,33.0,1,33.0,1,59,2019-04-01,2019-04-02
39822440,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,空气滤清器壳（下）,14335,45,进气净化件,90923685,302027,63.0,1,63.0,1,59,2019-04-01,2019-04-02
39822441,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,空气滤清器壳（上）,14334,45,进气净化件,90923684,302026,47.0,1,47.0,1,59,2019-04-01,2019-04-02
39822442,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,中网,12652,19,中网格栅,26264610,10000,208.0,1,208.0,1,59,2019-04-01,2019-04-02
39822443,C2019210200340003211,RDDG320190000013703081,大连,2102,3006,上汽通用雪佛兰,赛欧3,前保险杠,14812,20,前保险杠,26204449,0,715.0,1,715.0,1,59,2019-04-01,2019-04-02
39821966,C2019210200340004183,RDDC320190000013873004,大连,2102,3621,一汽大众,捷达,后围,19218,61,后围组件,L1GD813301C,0A3000,613.0,3,400.0,0,59,2019-04-16,2019-04-18
39821967,C2019210200340004183,RDDC320190000013873004,大连,2102,3621,一汽大众,捷达,尾灯（内左）,15834,52,后照灯,L1GD945093D,104001,187.0,2,45.0,0,59,2019-04-16,2019-04-18
39821968,C2019210200340004183,RDDC320190000013873004,大连,2102,3621,一汽大众,捷达,尾灯（外左）,15832,52,后照灯,L1GD945095E,102012,179.0,3,120.0,0,59,2019-04-16,2019-04-18
39821969,C2019210200340004183,RDDC320190000013873004,大连,2102,3621,一汽大众,捷达,尾灯（外右）,15833,52,后照灯,L1GD945096F,103011,179.0,3,120.0,0,59,2019-04-16,2019-04-18
39821970,C2019210200340004183,RDDC320190000013873004,大连,2102,3621,一汽大众,捷达,行李箱盖铰链（右）,13704,27,后盖/门组件,L1GD827152,80017,36.0,2,15.0,0,59,2019-04-16,2019-04-18
39821971,C2019210200340004183,RDDC320190000013873004,大连,2102,3621,一汽大众,捷达,行李箱盖铰链（左）,13703,27,后盖/门组件,L1GD827151,80016,36.0,2,10.0,0,59,2019-04-16,2019-04-18
39821972,C2019210200340004183,RDDC320190000013873004,大连,2102,3621,一汽大众,捷达,行李箱盖,13700,27,后盖/门组件,L1GD827025F,80000,1129.0,3,850.0,0,59,2019-04-16,2019-04-18
39821973,C2019210200340004183,RDDC320190000013873004,大连,2102,3621,一汽大众,捷达,后保险杠骨架,10857,14,后保险杠,L1GD807311C,1055,137.0,2,50.0,0,59,2019-04-16,2019-04-18
39821974,C2019210200340004183,RDDC320190000013873004,大连,2102,3621,一汽大众,捷达,后保险杠,10848,14,后保险杠,L1GD807417H7DL,1001,566.0,3,390.0,0,59,2019-04-16,2019-04-18
39822620,C2019210200340004484,RDDG320190000013923225,大连,2102,1897,进口奥迪,奥迪A8L,前保险杠总成,18346,20,前保险杠,4H0807065QGRU,1,14670.0,1,11736.0,1,59,2019-04-28,2019-04-30
39827284,C2019210200340004582,RDDG320190000013931653,大连,2102,3742,东风日产,轩逸,后门内饰板（左）,15260,17,后门组件,829013RA8A,78000,1032.0,3,800.0,0,59,2019-04-25,2019-04-25
39827245,C2019210200340004078,RDDC320190000013821933,大连,2102,3189,华晨宝马,宝马5系,前大灯（左）,14542,54,前照灯,63127177751,100000,12090.0,1,9067.5,0,59,2019-04-24,2019-04-25
39827246,C2019210200340004078,RDDC320190000013821933,大连,2102,3189,华晨宝马,宝马5系,倒车镜总成（左）,17350,18,后视镜组件,51167168379,68000,4729.0,1,3546.75,0,59,2019-04-24,2019-04-25
39827247,C2019210200340004078,RDDC320190000013821933,大连,2102,3189,华晨宝马,宝马5系,前叶子板（左）,13657,26,前叶子板组件,41357111429,41000,3906.0,1,2929.5,0,59,2019-04-24,2019-04-25
39827248,C2019210200340004078,RDDC320190000013821933,大连,2102,3189,华晨宝马,宝马5系,前保险杠,14812,20,前保险杠,51117178079,0,6483.0,1,4862.25,0,59,2019-04-24,2019-04-25
39827277,C2019210200340004582,RDDG320190000013931653,大连,2102,3742,东风日产,轩逸,后门锁总成（左）,16888,17,后门组件,825013RA0B,77006,205.0,3,175.0,0,59,2019-04-25,2019-04-25
39827278,C2019210200340004582,RDDG320190000013931653,大连,2102,3742,东风日产,轩逸,后门玻璃升降器（左）,15481,17,后门组件,827213DN0A,76019,276.0,3,260.0,0,59,2019-04-25,2019-04-25
39827279,C2019210200340004582,RDDG320190000013931653,大连,2102,3742,东风日产,轩逸,后门玻璃外压条（左）,15487,17,后门组件,828213RA0A,76014,81.0,3,80.0,0,59,2019-04-25,2019-04-25
39827280,C2019210200340004582,RDDG320190000013931653,大连,2102,3742,东风日产,轩逸,后门玻璃（左）,15254,17,后门组件,823013RA0A,76005,162.0,2,125.0,0,59,2019-04-25,2019-04-25
39827281,C2019210200340004582,RDDG320190000013931653,大连,2102,3742,东风日产,轩逸,后门框密封条（左）,16684,17,后门组件,769243RA1A,79005,139.0,3,100.0,0,59,2019-04-25,2019-04-25
39827282,C2019210200340004582,RDDG320190000013931653,大连,2102,3742,东风日产,轩逸,后门（左）,14792,17,后门组件,H21014AFMA,75001,2545.0,3,2170.0,0,59,2019-04-25,2019-04-25
39827283,C2019210200340004582,RDDG320190000013931653,大连,2102,3742,东风日产,轩逸,后门扬声器（左）,15695,63,视听部件,281563SG0A,78008,532.0,2,60.0,0,59,2019-04-25,2019-04-25
39825221,C2019210200350000013,RDDG320190000013927696,大连,2102,3621,一汽大众,捷达,前叶子板（左）,13657,26,前叶子板组件,L1GD821021P,41000,454.0,1,200.0,0,59,2019-04-23,2019-04-23
39825222,C2019210200350000013,RDDG320190000013927696,大连,2102,3621,一汽大众,捷达,前大灯（左）,14542,54,前照灯,L31G941015,100000,613.0,1,300.0,0,59,2019-04-23,2019-04-23
39825223,C2019210200350000013,RDDG320190000013927696,大连,2102,3621,一汽大众,捷达,前保险杠,14812,20,前保险杠,L1GD807217B,0,868.0,1,400.0,0,59,2019-04-23,2019-04-23
39826811,C2019210200340004694,RDDG320190000013968252,大连,2102,1193,荣威,荣威i6,尾灯（内右）,15835,52,后照灯,10156925,104000,583.0,2,265.0,,59,2019-04-29,2019-04-29
39826812,C2019210200340004694,RDDG320190000013968252,大连,2102,1193,荣威,荣威i6,行李箱盖铰链（右）,13704,27,后盖/门组件,10441381SEPP,80017,115.0,2,50.0,,59,2019-04-29,2019-04-29
39826813,C2019210200340004694,RDDG320190000013968252,大连,2102,1193,荣威,荣威i6,行李箱盖,13700,27,后盖/门组件,10196692SEPP,80000,1666.0,3,1260.0,,59,2019-04-29,2019-04-29
39826814,C2019210200340004694,RDDG320190000013968252,大连,2102,1193,荣威,荣威i6,行李箱盖装饰条,10957,27,后盖/门组件,10273653,80030,206.0,2,100.0,,59,2019-04-29,2019-04-29
39826815,C2019210200340004694,RDDG320190000013968252,大连,2102,1193,荣威,荣威i6,尾灯（外右）,15833,52,后照灯,10156922,103011,701.0,2,320.0,,59,2019-04-29,2019-04-29
39826816,C2019210200340004694,RDDG320190000013968252,大连,2102,1193,荣威,荣威i6,尾灯（内左）,15834,52,后照灯,10156924,104001,666.0,2,305.0,,59,2019-04-29,2019-04-29
39831220,C2019210200000001778,RDDG320190000013965925,大连,2102,1196,广汽乘用车,传祺GA6,后门限位器（右）,15135,17,后门组件,5810006CAC0000,72010,75.0,1,56.25,0,59,2019-04-28,2019-04-28
39831221,C2019210200000001778,RDDG320190000013965925,大连,2102,1196,广汽乘用车,传祺GA6,后门铰链（右上）,16220,17,后门组件,5810022CAC0000,72008,75.0,1,56.25,0,59,2019-04-28,2019-04-28
39830456,C2019210200340004356,RDDC320190000013907282,大连,2102,3742,东风日产,蓝鸟,后叶子板内衬（右）,13297,10,侧围组件,0A0086,0A0086,,1,65.0,0,59,2019-04-19,2019-04-19
39830457,C2019210200340004356,RDDC320190000013907282,大连,2102,3742,东风日产,蓝鸟,尾灯（内右）,15835,52,后照灯,265505MA5A,104000,412.0,1,329.6,0,59,2019-04-19,2019-04-19
39830458,C2019210200340004356,RDDC320190000013907282,大连,2102,3742,东风日产,蓝鸟,尾灯（外右）,15833,52,后照灯,265505MA0A,103011,687.0,1,549.6,0,59,2019-04-19,2019-04-19
39830459,C2019210200340004356,RDDC320190000013907282,大连,2102,3742,东风日产,蓝鸟,后字标,15397,27,后盖/门组件,848905MA0A,80035,36.0,1,28.8,0,59,2019-04-19,2019-04-19
39830460,C2019210200340004356,RDDC320190000013907282,大连,2102,3742,东风日产,蓝鸟,行李箱盖,13700,27,后盖/门组件,H43005MAMB,80000,1903.0,1,1522.4,0,59,2019-04-19,2019-04-19
39830461,C2019210200340004356,RDDC320190000013907282,大连,2102,3742,东风日产,蓝鸟,后保险杠,10848,14,后保险杠,850225MA0H,1001,1103.0,1,882.4,0,59,2019-04-19,2019-04-19
39833367,C2019210200340004263,RDDG320190000013887820,大连,2102,2796,东南,东南,前轮挡泥板（右）,13298,10,侧围组件,DV512060....8,40009,50.0,2,30.0,0,59,2019-04-16,2019-04-16
39833522,C2019210200340003290,RDDG320190000013712729,大连,2102,2432,一汽丰田,卡罗拉,前保险杠,14812,20,前保险杠,521190X934,0,880.0,1,792.0,1,59,2019-04-02,2019-04-02
39833523,C2019210200340003290,RDDG320190000013712729,大连,2102,2432,一汽丰田,卡罗拉,引擎盖,12006,13,前仓盖组件,5330102340,20000,1673.0,1,1506.0,1,59,2019-04-02,2019-04-02
39833524,C2019210200340003290,RDDG320190000013712729,大连,2102,2432,一汽丰田,卡罗拉,前叶子板内衬（左）,13667,26,前叶子板组件,5387602741,41011,239.0,1,215.0,1,59,2019-04-02,2019-04-02
39833525,C2019210200340003290,RDDG320190000013712729,大连,2102,2432,一汽丰田,卡罗拉,水箱护罩（下）,11745,46,冷却系组件,165920Y050,301038,307.0,1,272.0,1,59,2019-04-02,2019-04-02
39833526,C2019210200340003290,RDDG320190000013712729,大连,2102,2432,一汽丰田,卡罗拉,前雾灯框（右）,16024,54,前照灯,8148102780,101038,280.0,1,252.0,1,59,2019-04-02,2019-04-02
39833527,C2019210200340003290,RDDG320190000013712729,大连,2102,2432,一汽丰田,卡罗拉,前雾灯框（左）,16023,54,前照灯,8148202770,100038,280.0,1,252.0,1,59,2019-04-02,2019-04-02
39833528,C2019210200340003290,RDDG320190000013712729,大连,2102,2432,一汽丰田,卡罗拉,前保险杠格栅（下）,11966,20,前保险杠,5311202590,30,174.0,1,157.0,1,59,2019-04-02,2019-04-02
39833529,C2019210200340003290,RDDG320190000013712729,大连,2102,2432,一汽丰田,卡罗拉,前保险杠支架（左）,14955,20,前保险杠,5211602290,70,90.0,1,81.0,1,59,2019-04-02,2019-04-02
39833530,C2019210200340003290,RDDG320190000013712729,大连,2102,2432,一汽丰田,卡罗拉,前雾灯（右）,12309,54,前照灯,812100D100,101035,269.0,1,242.0,1,59,2019-04-02,2019-04-02
39833531,C2019210200340003290,RDDG320190000013712729,大连,2102,2432,一汽丰田,卡罗拉,前雾灯（左）,14559,54,前照灯,812200D100,100035,269.0,1,242.0,1,59,2019-04-02,2019-04-02
39833532,C2019210200340003290,RDDG320190000013712729,大连,2102,2432,一汽丰田,卡罗拉,前保险杠下护板,11967,20,前保险杠,5261802110,24,384.0,1,345.0,1,59,2019-04-02,2019-04-02
39833533,C2019210200340003290,RDDG320190000013712729,大连,2102,2432,一汽丰田,卡罗拉,发动机前支架胶,15661,44,发动机支架/垫,123610T340,320021,219.0,1,197.0,1,59,2019-04-02,2019-04-02
39833534,C2019210200340003290,RDDG320190000013712729,大连,2102,2432,一汽丰田,卡罗拉,空调管,16357,53,冷暖通风组件,8871002A50,120069,1058.0,1,952.0,1,59,2019-04-02,2019-04-02
39833535,C2019210200340003290,RDDG320190000013712729,大连,2102,2432,一汽丰田,卡罗拉,钢圈,10402,33,车轮/备胎,4261102P70,230000,1316.0,1,1184.0,1,59,2019-04-02,2019-04-02
39833536,C2019210200340003290,RDDG320190000013712729,大连,2102,2432,一汽丰田,卡罗拉,后保险杠泡沫内衬（左）,13372,14,后保险杠,5259202321,1052,338.0,1,304.0,1,59,2019-04-02,2019-04-02
39833537,C2019210200340003290,RDDG320190000013712729,大连,2102,2432,一汽丰田,卡罗拉,后门窗框外饰板（左）,13435,17,后门组件,7576202090,79011,147.0,1,132.0,1,59,2019-04-02,2019-04-02
39833538,C2019210200340003290,RDDG320190000013712729,大连,2102,2432,一汽丰田,卡罗拉,后保险杠支架（左上）,13382,14,后保险杠,5256302270,1067,113.0,1,101.0,1,59,2019-04-02,2019-04-02
39833539,C2019210200340003290,RDDG320190000013712729,大连,2102,2432,一汽丰田,卡罗拉,后门（左）,14792,17,后门组件,6700402490,75001,1735.0,1,1561.0,1,59,2019-04-02,2019-04-02
39833540,C2019210200340003290,RDDG320190000013712729,大连,2102,2432,一汽丰田,卡罗拉,前罩板顶部格栅,11993,25,前部骨架组件,5570802680,54000,1219.0,1,1097.0,1,59,2019-04-02,2019-04-02
39837749,C2019210200000001456,RDDC320190000013828676,大连,2102,2114,奇瑞,瑞虎3,日间行车灯（右）,19695,54,前照灯,T114499020,101044,216.0,1,162.0,,59,2019-04-14,2019-04-23
39837750,C2019210200000001456,RDDC320190000013828676,大连,2102,2114,奇瑞,瑞虎3,前雾灯框（右）,16024,54,前照灯,T112803574PQ,101038,33.0,1,24.75,,59,2019-04-14,2019-04-23
39840342,C2019210200340004163,RDDC320190000013866729,大连,2102,2176,比亚迪,比亚迪F3,后雾灯（左）,14450,52,后照灯,1022544900,102011,62.0,2,10.0,0,59,2019-04-17,2019-04-17
39840343,C2019210200340004163,RDDC320190000013866729,大连,2102,2176,比亚迪,比亚迪F3,后保险杠骨架支架（左）,15467,14,后保险杠,1014658500,1061,60.0,2,19.0,0,59,2019-04-17,2019-04-17
39840344,C2019210200340004163,RDDC320190000013866729,大连,2102,2176,比亚迪,比亚迪F3,后保险杠骨架,10857,14,后保险杠,1014654800,1055,520.0,2,105.0,0,59,2019-04-17,2019-04-17
39840345,C2019210200340004163,RDDC320190000013866729,大连,2102,2176,比亚迪,比亚迪F3,后保险杠,10848,14,后保险杠,1025349600,1001,455.0,2,143.0,0,59,2019-04-17,2019-04-17
39839029,C2019210200340004195,RDDC320190000013875300,大连,2102,1981,北京现代,悦动,后保险杠,10848,14,后保险杠,866110Q510,1001,829.0,2,240.0,0,59,2019-04-14,2019-04-14
39841167,C2019210200340003951,RDDC320190000013832178,大连,2102,3742,东风日产,劲客,后叶子板轮眉（左）,15798,10,侧围组件,938295RF0A,0A1093,167.0,2,95.0,0,59,2019-04-09,2019-04-09
39841168,C2019210200340003951,RDDC320190000013832178,大连,2102,3742,东风日产,劲客,后保险杠骨架,10857,14,后保险杠,H50305RFMH,1055,409.0,2,240.0,0,59,2019-04-09,2019-04-09
39841169,C2019210200340003951,RDDC320190000013832178,大连,2102,3742,东风日产,劲客,后保险杠,10848,14,后保险杠,850225RF1H,1001,945.0,2,350.0,0,59,2019-04-09,2019-04-09
39844106,C2019210200000001555,RDDG320190000013887199,大连,2102,1708,上汽大众,桑塔纳,后保险杠泡沫内衬,15029,14,后保险杠,34D807251A,1046,91.0,2,70.0,0,59,2019-04-16,2019-04-16
39844107,C2019210200000001555,RDDG320190000013887199,大连,2102,1708,上汽大众,桑塔纳,尾灯（内左）,15834,52,后照灯,34D945093C,104001,278.0,3,181.0,0,59,2019-04-16,2019-04-16
